"90","Photoinduced Ligand Release from a Silicon Phthalocyanine Dye Conjugated with Monoclonal Antibodies: A Mechanism of Cancer Cell Cytotoxicity after Near-Infrared Photoimmunotherapy.","Sato K, Ando K, Okuyama S, Moriguchi S, Ogura T, Totoki S, Hanaoka H, et. al","ACS Cent Sci.","4, 11, 1559-1569","2018","11","https://doi.org/10.1021/acscentsci.8b00565"
"91","Near infrared photoimmunotherapy with avelumab, an anti-programmed death-ligand 1 (PD-L1) antibody.","Nagaya T, Nakamura Y, Sato K, Harada T, Choyke PL, Hodge JW, Schlom J, et. al","Oncotarget.","","2017","01","https://doi.org/10.18632/oncotarget.12410."
"92","Spatially selective depletion of tumor-associated regulatory T cells with near-infrared photoimmunotherapy.","Sato K, Sato N, Xu B, Nakamura Y, Nagaya T, Choyke PL, Hasegawa Y, et. al","Sci Transl Med.","","2016","08","https://doi.org/10.1126/scitranslmed.aaf6843"
"93","Phosphorylation of CLASP2 by GSK-3β regulates its interaction with IQGAP1, EB1, and microtubules.","Watanabe T, Noritake J, Kakeno M, Matsui T, Harada T, Wang S, Itoh N, et. al","J Cell Sci. 2009 Aug 15;122(Pt 16):2969-79.","2969-79","2009","08","https://doi.org/10.1242/jcs.046649. "
"94","Near infrared photoimmunotherapy of B-cell lymphoma.","Nagaya T, Nakamura Y, Sato K, Harada T, Choyke PL, Kobayashi H.","Mol Oncol. ","","2016","11","https://doi.org/10.1016/j.molonc.2016.07.010."
"95","Cadherin-mediated intercellular adhesion and signaling cascades involving small GTPases.","Watanabe T, Sato K, Kaibuchi K.","Cold Spring Harb Perspect Biol."," Sep;1, 3, a003020","2009","09","https://doi.org/10.1101/cshperspect.a003020."
"96","Successful treatment of tracheal pleomorphic adenoma with bronchoscopic electrosurgical snaring and argon plasma coagulation: a case report","Yasui H, Sato K*, Takeyama Y, Kato T, Hashimoto H, Fukui Y, Suganuma N, et. al","J Jpn Soc Res End","36:514-518","2014","09",""
"97","Numb controls E-cadherin endocytosis through p120 catenin with aPKC.","Sato K, Watanabe T, Wang S, Kakeno M, Matsuzawa K, Matsui T, Yokoi K, et. al","Mol Biol Cell.","","2011","09","https://doi.org/10.1091/mbc.E11-03-0274."
"98","Tiam1 interaction with the PAR complex promotes talin-mediated Rac1 activation during polarized cell migration.","Wang S, Watanabe T, Matsuzawa K, Katsumi A, Kakeno M, Matsui T, Ye F, et. al","J Cell Biol.","","2012","10","https://doi.org/10.1083/jcb.201202041."
"99","CBDCA + Pemetrexed + Bevacizumab and Its Maintenance Chemotherapy in a Case of Solitary Breast Metastasis from a Lung Adenocarcinoma Resistant to Gefitinib.","Sato K, Takeyama Y, Yoshihara M, Kato T, Hashimoto H, Fukui Y, Gonda H, et. al","Case Rep Oncol.","","2012","09","https://doi.org/10.1159/000343678. "
"100","Tracheal adenoid cystic carcinoma treated by repeated bronchoscopic argon plasma coagulation as a palliative therapy.","Sato K, Takeyama Y, Kato T, Hashimoto H, Fukui Y, Gonda H, Suzuki R.","Ann Thorac Cardiovasc Surg.","","2014","12","https://doi.org/10.5761/atcs.cr.12.02156."
"101","Fulminant hepatic failure and hepatomegaly caused by diffuse liver metastases from small cell lung carcinoma: 2 autopsy cases.","Sato K, Takeyama Y, Tanaka T, Fukui Y, Gonda H, Suzuki R.","Respir Investig","","2013","06","https://doi.org/10.1016/j.resinv.2012.12.004."
"102","MR lymphangiography with intradermal gadofosveset and human serum albumin in mice and primates.","Nakajima T, Turkbey B, Sano K, Sato K, Bernardo M, Hoyt RF, Choyke PL, et. al","J Magn Reson Imaging.","","2014","09","https://doi.org/10.1002/jmri.24395."
"103","Activatable organic near-infrared fluorescent probes based on a bacteriochlorin platform: synthesis and multicolor in vivo imaging with a single excitation.","Harada T, Sano K, Sato K, Watanabe R, Yu Z, Hanaoka H, Nakajima T, et. al","Bioconjug Chem. ","","2014","02","https://doi.org/10.1021/bc4005238."
"104","Fluorescence-lifetime molecular imaging can detect invisible peritoneal ovarian tumors in bloody ascites.","Nakajima T, Sano K, Sato K, Watanabe R, Harada T, Hanaoka H, Choyke PL, et. al","Cancer Sci.","","2014","03","https://doi.org/10.1111/cas.12343. "
"105","Photoimmunotherapy: comparative effectiveness of two monoclonal antibodies targeting the epidermal growth factor receptor.","Sato K, Watanabe R, Hanaoka H, Harada T, Nakajima T, Kim I, Paik CH, et. al","Mol Oncol. ","","2014","05","https://doi.org/10.1016/j.molonc.2014.01.006."
"106","Dynamic fluorescent imaging with indocyanine green for monitoring the therapeutic effects of photoimmunotherapy.","Ali T, Nakajima T, Sano K, Sato K, Choyke PL, Kobayashi H.","Contrast Media Mol Imaging. ","","2014","07","https://doi.org/10.1002/cmmi.1570."
"107","The effects of conjugate and light dose on photo-immunotherapy induced cytotoxicity.","Nakajima T, Sato K, Hanaoka H, Watanabe R, Harada T, Choyke PL, Kobayashi H.","BMC Cancer. ","","2014","05","https://doi.org/10.1186/1471-2407-14-389."
"108","Minibody-indocyanine green based activatable optical imaging probes: the role of short polyethylene glycol linkers.","Watanabe R, Sato K, Hanaoka H, Harada T, Nakajima T, Kim I, Paik CH, et. al","ACS Med Chem Lett. ","","2014","01","https://doi.org/10.1021/ml400533y. "
"109","Real-time monitoring of hemodynamic changes in tumor vessels during photoimmunotherapy using optical coherence tomography.","Liang CP, Nakajima T, Watanabe R, Sato K, Choyke PL, Chen Y, Kobayashi H.","J Biomed Opt.","","2014","09","https://doi.org/10.1117/1.JBO.19.9.098004."
"110","Carcinoma of unknown primary site treated with Carboplatin + Paclitaxel + bevacizumab + erlotinib and its maintenance chemotherapy.","Yasui H, Sato K, Takeyama Y, Kato T, Hashimoto H, Fukui Y, Yoshihisa N, et. al","Case Rep Oncol","","2014","08","https://doi.org/10.1159/000366268"
"111","Photoimmunotherapy of gastric cancer peritoneal carcinomatosis in a mouse model.","Sato K, Choyke PL, Kobayashi H.","PLoS One.","","2014","11","https://doi.org/10.1371/journal.pone.0113276."
"112","Near infrared photoimmunotherapy in the treatment of disseminated peritoneal ovarian cancer.","Sato K, Hanaoka H, Watanabe R, Nakajima T, Choyke PL, Kobayashi H.","Mol Cancer Ther. ","","2015","01","https://doi.org/10.1158/1535-7163.MCT-14-0658."
"113","Photoimmunotherapy targeting prostate-specific membrane antigen: are antibody fragments as effective as antibodies?","Watanabe R, Hanaoka H, Sato K, Nagaya T, Harada T, Mitsunaga M, Kim I, et. al","J Nucl Med.","","2015","01","https://doi.org/10.2967/jnumed.114.149526."
"114","Granulocyte colony-stimulating factor-producing carcinoma of unknown primary site.","Granulocyte colony-stimulating factor-producing carcinoma of unknown primary site.  Yasui H, Sato K, Takeyama Y, Ando A, Kato T, Hashimoto H, Fukui Y, et. al","Case Rep Oncol.","","2014","11","https://doi.org/10.1159/000369335."
"115","Selective cell elimination in vitro and in vivo from tissues and tumors using antibodies conjugated with a near infrared phthalocyanine.","Sato K, Nakajima T, Choyke PL, Kobayashi H.","RSC Adv.","3;5(32):25105-25114.","2015","03",""
"116","Near infrared photoimmunotherapy in the treatment of pleural disseminated NSCLC: preclinical experience.","Sato K, Nagaya T, Choyke PL, Kobayashi H.","Theranostics.","","2015","03","https://doi.org/10.7150/thno.11559."
"117","Photoimmunotherapy of hepatocellular carcinoma-targeting Glypican-3 combined with nanosized albumin-bound paclitaxel","Hanaoka H, Nakajima T, Sato K, Watanabe R, Phung Y, Gao W, Harada T, et. al","Nanomedicine (Lond). ","","2015","04","https://doi.org/10.2217/nnm.14.194."
"118","Glypican-3 targeted human heavy chain antibody as a drug carrier for hepatocellular carcinoma therapy.","Hanaoka H, Nagaya T, Sato K, Nakamura Y, Watanabe R, Harada T, Gao W, et. al","Mol Pharm.","","2015","06","https://doi.org/10.1021/acs.molpharmaceut.5b00132."
"119","Near infrared photoimmunotherapy prevents lung cancer metastases in a murine model.","Sato K, Nagaya T, Nakamura Y, Harada T, Choyke PL, Kobayashi H.","Oncotarget.","Aug 14;6(23):19747-58.","2015","08",""
"120","Near infrared photoimmunotherapy for lung metastases.","Sato K, Nagaya T, Mitsunaga M, Choyke PL, Kobayashi H.","Cancer Lett. ","","2015","08","https://doi.org/10.1016/j.canlet.2015.05.018. "
"121","Impact of C4'-O-Alkyl Linker on in Vivo Pharmacokinetics of Near-Infrared Cyanine/Monoclonal Antibody Conjugates.","Sato K, Nagaya T, Nakamura Y, Harada T, Nani RR, Shaum JB, Gorka AP, et. al","Mol Pharm.","","2015","09","https://doi.org/10.1021/acs.molpharmaceut.5b00472."
"122","Near Infrared Photoimmunotherapy Targeting EGFR Positive Triple Negative Breast Cancer: Optimizing the Conjugate-Light Regimen.","Nagaya T, Sato K, Harada T, Nakamura Y, Choyke PL, Kobayashi H.","PLoS One","","2015","08","https://doi.org/10.1371/journal.pone.0136829."
"123","Role of Fluorophore Charge on the In Vivo Optical Imaging Properties of Near-Infrared Cyanine Dye/Monoclonal Antibody Conjugates.","Sato K, Gorka AP, Nagaya T, Michie MS, Nani RR, Nakamura Y, Coble VL, et. al","Bioconjug Chem. ","","2016","02","https://doi.org/10.1021/acs.bioconjchem.5b00492."
"124","Effective Treatment with Intravitreal Injection of Bevacizumab for Exudative Retinal Detachment Secondary to Choroidal Metastasis of Non-Small Cell Lung Carcinoma.","Yasui H, Sato K, Takeyama Y, Nishihara H, Maeda M, Gonda H, Suzuki R.","Am J Case Rep. ","13;16:728-32.","2015","10",""
"125","MR imaging biomarkers for evaluating therapeutic effects shortly after near infrared photoimmunotherapy.","Nakamura Y, Bernardo M, Nagaya T, Sato K, Harada T, Choyke PL, Kobayashi H.","Oncotarget.","","2016","03","https://doi.org/10.18632/oncotarget.7357."
"126","Comparative effectiveness of light emitting diodes (LEDs) and Lasers in near infrared photoimmunotherapy.","Sato K, Watanabe R, Hanaoka H, Nakajima T, Choyke PL, Kobayashi H.","Oncotarget.","","2016","03","https://doi.org/10.18632/oncotarget.7365."
"127","Near infrared photoimmunotherapy with an anti-mesothelin antibody.","Nagaya T, Nakamura Y, Sato K, Zhang YF, Ni M, Choyke PL, Ho M, et. al","Oncotarget.","","2016","04","https://doi.org/10.18632/oncotarget.8025."
"128","Selective Cell Elimination from Mixed 3D Culture Using a Near Infrared Photoimmunotherapy Technique.","Sato K, Choyke PL, Hisataka K.","J Vis Exp. ","","2016","03","https://doi.org/ 10.3791/53633."
"129","Improved micro-distribution of antibody-photon absorber conjugates after initial near infrared photoimmunotherapy (NIR-PIT).","Nagaya T, Nakamura Y, Sato K, Harada T, Choyke PL, Kobayashi H.","J Control Release. ","","2016","06","https://doi.org/10.1016/j.jconrel.2016.04.003."
"130","Dynamic fluorescent imaging with the activatable probe, γ-glutamyl hydroxymethyl rhodamine green in the detection of peritoneal cancer metastases: Overcoming the problem of dilution when using a sprayable optical probe.","Nakamura Y, Harada T, Nagaya T, Sato K, Okuyama S, Choyke PL, Kobayashi H.","Oncotarget.","","2016","08","https://doi.org/10.18632/oncotarget.9898."
"131","Surgical tissue handling methods to optimize ex vivo fluorescence with the activatable optical probe γ-glutamyl hydroxymethyl rhodamine green.","Harada T, Nakamura Y, Sato K, Nagaya T, Choyke PL, Seto Y, Kobayashi H.","Contrast Media Mol Imaging","","2016","11","https://doi.org/10.1002/cmmi.1705. "
"132","Alterations of filopodia by near infrared photoimmunotherapy: evaluation with 3D low-coherent quantitative phase microscopy.","Nakamura Y, Nagaya T, Sato K, Harada T, Okuyama S, Choyke PL, Yamauchi T, et. al","Biomed Opt Express.","","2016","06","https://doi.org/10.1364/BOE.7.002738."
"133","Effect of charge localization on the in vivo optical imaging properties of near-infrared cyanine dye/monoclonal antibody conjugates.","Sato K, Gorka AP, Nagaya T, Michie MS, Nakamura Y, Nani RR, Coble VL, et. al","Mol Biosyst.","","2016","10","https://doi.org/10.1039/c6mb00371k. "
"134","Near-infrared photoimmunotherapy: a comparison of light dosing schedules.","Ogata F, Nagaya T, Nakamura Y, Sato K, Okuyama S, Maruoka Y, Choyke PL, et. al","Oncotarget.","","2017","05","https://doi.org/10.18632/oncotarget.17047."
"135","Real-time monitoring of microdistribution of antibody-photon absorber conjugates during photoimmunotherapy in vivo.","Tang Q, Nagaya T, Liu Y, Lin J, Sato K, Kobayashi H, Chen Y.","J Control Release. ","","2017","08","https://doi.org/10.1016/j.jconrel.2017.06.004. "
"136","Characteristics of ovarian cancer detection by a near-infrared fluorescent probe activated by human NAD(P)H: quinone oxidoreductase isozyme 1 (hNQO1).","Nakamura Y, Shen Z, Harada T, Nagaya T, Sato K, Okuyama S, Ogata F, et. al","Oncotarget.","","2017","05","https://doi.org/10.18632/oncotarget.18044. "
"137","Cerenkov Radiation-Induced Photoimmunotherapy with 18F-FDG.","Nakamura Y, Nagaya T, Sato K, Okuyama S, Ogata F, Wong K, Adler S, et. al","J Nucl Med","","2017","09","https://doi.org/10.2967/jnumed.116.188789. "
"138","Implantable wireless powered light emitting diode (LED) for near-infrared photoimmunotherapy: device development and experimental assessment in vitro and in vivo.","Nakajima K, Kimura T, Takakura H, Yoshikawa Y, Kameda A, Shindo T, Sato K, et. al","Oncotarget","9, 28, 20048-20057","2018","04","https://doi.org/10.18632/oncotarget.25068"
"139","3D mesoscopic fluorescence tomography for imaging micro-distribution of antibody-photon absorber conjugates during near infrared photoimmunotherapy in vivo.","Tang Q, Nagaya T, Liu Y, Horng H, Lin J, Sato K, Kobayashi H, et. al","J Control Release.","279, 171-180.","2018","06",""
"140","Interstitial near-infrared photoimmunotherapy: effective treatment areas and light doses needed for use with fiber optic diffusers.","Okuyama S, Nagaya T, Sato K, Ogata F, Maruoka Y, Choyke PL, Kobayashi H.","Oncotarget.","9, 13, 11159-11169","2018","01","https://doi.org/10.18632/oncotarget.24329"
"141","Near Infrared Photoimmunotherapy with Combined Exposure of External and Interstitial Light Sources.","Maruoka Y, Nagaya T, Sato K, Ogata F, Okuyama S, Choyke PL, Kobayashi H.","Mol Pharm","15, 9, 3634-3641","2018","09","https://doi.org/10.1021/acs.molpharmaceut.8b00002"
"142","Avoiding thermal injury during near-infrared photoimmunotherapy (NIR-PIT): the importance of NIR light power density.","6.	Okuyama S, Nagaya T, Ogata F, Maruoka Y, Sato K, Nakamura Y, Choyke PL, et. al","Oncotarget","8, 68, 113194-113201","2017","08","https://doi.org/10.18632/oncotarget.20179"
"143","Near Infrared Photoimmunotherapy Targeting DLL3 For Small Cell Lung Cancer","Isobe Y, Sato K*, Nishinaga Y, Takahashi K, Taki S, Yasui H, Shimizu M, et. al","EBioMedicine. ","52, 102632","2020","01","https://doi.org/ 10.1016/j.ebiom.2020.102632 "
"144","Targeted Phototherapy for Malignant Pleural Mesothelioma: Near Infrared Photoimmunotherapy Targeting Podoplanin","3.	Nishinaga Y#, Sato K*#, Yasui H, Taki S, Takahashi K, Shimizu M, Endo R, et. al","Cells","9, 4, 1019","2020","04","https://doi.org/10.3390/cells9041019"
"145","The "light" guide for surgery ","Sato K.","EBioMedicine.","56, 102808.","2020","05","https://doi.org/10.1016/j.ebiom.2020.102808"
"146","Tough and Three-Dimensional-Printable Poly(2-methoxyethyl acrylate)-Silica Composite Elastomer with Antiplatelet Adhesion Property ","Asai F, Seki T, Sugawara-Narutaki A, Sato K, Odent J, Coulembier O, Raquez JM, et. al","ACS Appl Mater Interfaces. ","12, 41, 46621-46628.","2020","10","https://doi.org/10.1021/acsami.0c11416."
"147","Structural basis for receptor recognition of pollen tube attraction peptides","Zhang Xiaoxiao, Liu Weijia, Nagae Takuya T., Takeuchi Hidenori, Zhang Heqiao, Han Zhifu, Higashiyama Tetsuya, et. al","NATURE COMMUNICATIONS","8","2017","11","https://doi.org/10.1038/s41467-017-01323-8"
"148","A species-specific cluster of defensin-like genes encodes diffusible pollen tube attractants in Arabidopsis.","Takeuchi H, Higashiyama T","PLoS biology","10, 12, e1001449","2012","","https://doi.org/10.1371/journal.pbio.1001449"
"149","Attraction of tip-growing pollen tubes by the female gametophyte.","Takeuchi H, Higashiyama T","Current opinion in plant biology","14, 5, 614-21","2011","10","https://doi.org/10.1016/j.pbi.2011.07.010"
"150","Defensin-like polypeptide LUREs are pollen tube attractants secreted from synergid cells.","Okuda S, Tsutsui H, Shiina K, Sprunck S, Takeuchi H, Yui R, Kasahara RD, et. al","Nature","458, 7236, 357-61","2009","03","https://doi.org/10.1038/nature07882"
"151","Generation of a homozygous fertilization-defective gcs1 mutant by heat-inducible removal of a rescue gene.","Nagahara S, Takeuchi H, Higashiyama T","Plant reproduction","28, 1, 33-46","2015","03","https://doi.org/10.1007/s00497-015-0256-4"
"152","Independent control by each female gamete prevents the attraction of multiple pollen tubes.","Maruyama D, Hamamura Y, Takeuchi H, Susaki D, Nishimaki M, Kurihara D, Kasahara RD, et. al","Developmental cell","25, 3, 317-23","2013","05","https://doi.org/10.1016/j.devcel.2013.03.013"
"153","Live Imaging and Laser Disruption Reveal the Dynamics and Cell-Cell Communication During Torenia fournieri Female Gametophyte Development.","Susaki D, Takeuchi H, Tsutsui H, Kurihara D, Higashiyama T","Plant & cell physiology","56, 5, 1031-41","2015","05","https://doi.org/10.1093/pcp/pcv031"
"154","Live imaging of calcium spikes during double fertilization in Arabidopsis.","Hamamura Y, Nishimaki M, Takeuchi H, Geitmann A, Kurihara D, Higashiyama T","Nature communications","5, 4722","2014","08","https://doi.org/10.1038/ncomms5722"
"156","The histone H3 variant H3.3 regulates gene body DNA methylation in Arabidopsis thaliana.","Wollmann H, Stroud H, Yelagandula R, Tarutani Y, Jiang D, Jing L, Jamge B, et. al","Genome biology","18, 1, 94","2017","05","https://doi.org/10.1186/s13059-017-1221-3"
"157","The mechanism and key molecules involved in pollen tube guidance.","Higashiyama T, Takeuchi H","Annual review of plant biology","66, 393-413","2015","","https://doi.org/10.1146/annurev-arplant-043014-115635"
"158","Tip-localized receptors control pollen tube growth and LURE sensing in Arabidopsis.","Takeuchi H, Higashiyama T","Nature","531, 7593, 245-8","2016","03","https://doi.org/10.1038/nature17413"
"159","AtNOT1 is a novel regulator of gene expression during pollen development.","Motomura K, Arae T, Uramoto HA, Suzuki Y, Takeuchi H, Suzuki T, Ichihashi Y, et. al","Plant & cell physiology","","2019","12","https://doi.org/10.1093/pcp/pcz235"
"163","First neutrino event detection with nuclear emulsion at J-PARC neutrino beamline","T. Fukuda et al","Progress of Theoretical and Experimental Physics","2017, 063C02","2017","06","https://doi.org/10.1093/ptep/ptx077"
"164","Discovery of tau neutrino appearance and recent results from OPERA","T. Fukuda on behalf of the OPERA Collaboration","Nuovo Cimento C","39, 4, 315","2016","12","https://doi.org/10.1393/ncc/i2016-16315-9"
"167","Final Results of the OPERA Experiment on ντ Appearance in the CNGS Neutrino Beam","OPERA Collaboration (N. Agafonova, T. Fukuda et al)","Physical Review Letters","120, 21, 211801","2018","04","https://doi.org/10.1103/PhysRevLett.120.211801"
"205","Two- and three-dimensional wide-field weak lensing mass maps from the Hyper Suprime-Cam Subaru Strategic Program S16A data","Oguri Masamune, Miyazaki Satoshi, Hikage Chiaki, Mandelbaum Rachel, Utsumi Yousuke, Miyatake Hironao, Takada Masahiro, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx070"
"206","A large sample of shear-selected clusters from the Hyper Suprime-Cam Subaru Strategic Program S16A Wide field mass maps","Miyazaki Satoshi, Oguri Masamune, Hamana Takashi, Shirasaki Masato, Koike Michitaro, Komiyama Yutaka, Umetsu Keiichi, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx120"
"207","An optically-selected cluster catalog at redshift 0.1 < z < 1.1 from the Hyper Suprime-Cam Subaru Strategic Program S16A data","Oguri Masamune, Lin Yen-Ting, Lin Sheng-Chieh, Nishizawa Atsushi J., More Anupreeta, More Surhud, Hsieh Bau-Ching, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx042"
"208","First data release of the Hyper Suprime-Cam Subaru Strategic Program","Aihara Hiroaki, Armstrong Robert, Bickerton Steven, Bosch James, Coupon Jean, Furusawa Hisanori, Hayashi Yusuke, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx081"
"209","First results on the cluster galaxy population from the Subaru Hyper Suprime-Cam survey. II. Faint end color-magnitude diagrams and radial profiles of red and blue galaxies at 0.1 < z < 1.1","Nishizawa Atsushi J., Oguri Masamune, Oogi Taira, More Surhud, Nishimichi Takahiro, Nagashima Masahiro, Lin Yen-Ting, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx106"
"210","Hyper Suprime-Cam: System design and verification of image quality","Miyazaki Satoshi, Komiyama Yutaka, Kawanomoto Satoshi, Doi Yoshiyuki, Furusawa Hisanori, Hamana Takashi, Hayashi Yusuke, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx063"
"211","Measurement of a Cosmographic Distance Ratio with Galaxy and Cosmic Microwave Background Lensing.","Miyatake H, Madhavacheril MS, Sehgal N, Slosar A, Spergel DN, Sherwin B, van Engelen A","Physical review letters","118, 16, 161301","2017","04","https://doi.org/10.1103/PhysRevLett.118.161301"
"212","Multiwavelength study of X-ray luminous clusters in the Hyper Suprime-Cam Subaru Strategic Program S16A field","Miyaoka Keita, Okabe Nobuhiro, Kitaguchi Takao, Oguri Masamune, Fukazawa Yasushi, Mandelbaum Rachel, Medezinski Elinor, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx132"
"213","Multiwavelength study of X-ray luminous clusters in the Hyper Suprime-Cam Subaru Strategic Program S16A field (vol 70, S22, 2018)","Miyaoka Keita, Okabe Nobuhiro, Kitaguchi Takao, Oguri Masamune, Fukazawa Yasushi, Mandelbaum Rachel, Medezinski Elinor, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70, 3","2018","06","https://doi.org/10.1093/pasj/psy024"
"214","Planck Sunyaev-Zel'dovich cluster mass calibration using Hyper Suprime-Cam weak lensing","Medezinski Elinor, Battaglia Nicholas, Umetsu Keiichi, Oguri Masamune, Miyatake Hironao, Nishizawa Atsushi J., Sifon Cristobal, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx128"
"215","Source selection for cluster weak lensing measurements in the Hyper Suprime-Cam survey","Medezinski Elinor, Oguri Masamune, Nishizawa Atsushi J., Speagle Joshua S., Miyatake Hironao, Umetsu Keiichi, Leauthaud Alexie, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70, 2","2018","03","https://doi.org/10.1093/pasj/psy009"
"216","The first-year shear catalog of the Subaru Hyper Suprime-Cam Subaru Strategic Program Survey","Mandelbaum Rachel, Miyatake Hironao, Hamana Takashi, Oguri Masamune, Simet Melanie, Armstrong Robert, Bosch James, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx130"
"217","The Hyper Suprime-Cam SSP Survey: Overview and survey design","Aihara Hiroaki, Arimoto Nobuo, Armstrong Robert, Arnouts Stephane, Bahcall Neta A., Bickerton Steven, Bosch James, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx066"
"219","Back-End Readout Electronics for Hyper Suprime-Cam","H. Miyatake, H. Fujimori, H. Aihara, S. Mineo, S. Miyazaki, H. Nakaya, and T. Uchida","IEEE Transactions on Nuclear Science","59, 4,Pt.3, 1767-1771","2012","08","https://doi.org/10.1109/TNS.2012.2201169"
"220","Detection of stacked filament lensing between SDSS luminous red galaxies","J. Clampitt, H. Miyatake, B. Jain, and M. Takada","Monthly Notices of the Royal Astronomical Society","457, 3, 2391-2400","2016","04","https://doi.org/10.1093/mnras/stw142"
"221","Detection of the Splashback Radius and Halo Assembly bias of Massive Galaxy Clusters","S. More, H. Miyatake, M. Takada, B. Diemer, A. V. Kravtsov, N. K. Dalal, A. More, et. al","The Astrophysical Journal","825, 1","2016","07","https://doi.org/10.3847/0004-637X/825/1/39"
"222","Development of a Database System for Data Obtained by Hyper Suprime-Cam on the Subaru Telescope","Yamada Y., Takata T., Furusawa H., Okura Y., Koike M., Yamanoi H., Yasuda N., et. al","ASTRONOMICAL DATA ANALYSIS SOFTWARE AND SYSTEMS XXIII","485, 243-246","2014","",""
"223","Development of database system for data obtained by Hyper Suprime-cam on Subaru Telescope","Yamada Yoshihiko, Takata Tadafumi, Furusawa Hisanori, Okura Yuki, Koike Michitaro, Yamanoi Hitomi, Mineo Sogo, et. al","OBSERVATORY OPERATIONS: STRATEGIES, PROCESSES, AND SYSTEMS V","9149","2014","","https://doi.org/10.1117/12.2056540"
"224","Evidence of Halo Assembly Bias in Massive Clusters","H. Miyatake, S. More, M. Takada, D. N. Spergel, R. Mandelbaum, E. S. Rykoff, and E. Rozo","Physical Review Letters","116, 4, 041301","2016","01","https://doi.org/10.1103/PhysRevLett.116.041301"
"225","Fundamental physics from future weak-lensing calibrated Sunyaev-Zel'dovich galaxy cluster counts","Madhavacheril Mathew S., Battaglia Nicholas, Miyatake Hironao","PHYSICAL REVIEW D","96, 10","2017","11","https://doi.org/10.1103/PhysRevD.96.103525"
"226","GALSIM: The modular galaxy image simulation toolkit","B. T. P. Rowe, M. Jarvis, R. Mandelbaum, G. M. Bernstein, J. Bosch, M. Simet, J. E. Meyers, et. al","Astronomy and Computing","10, 121-150","2015","04","https://doi.org/10.1016/j.ascom.2015.02.002"
"228","Hyper Suprime-Cam: Camera dewar design","Komiyama Yutaka, Obuchi Yoshiyuki, Nakaya Hidehiko, Kamata Yukiko, Kawanomoto Satoshi, Utsumi Yousuke, Miyazaki Satoshi, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx069"
"229","Looking through the same lens: Shear calibration for LSST, Euclid, and WFIRST with stage 4 CMB lensing","Schaan Emmanuel, Krause Elisabeth, Eifler Tim, Dore Olivier, Miyatake Hironao, Rhodes Jason, Spergel David N.","PHYSICAL REVIEW D","95, 12","2017","06","https://doi.org/10.1103/PhysRevD.95.123512"
"231","Testing gravity on large scales by combining weak lensing with galaxy clustering using CFHTLenS and BOSS CMASS","Alam Shadab, Miyatake Hironao, More Surhud, Ho Shirley, Mandelbaum Rachel","MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY","465, 4, 4853-4865","2017","03","https://doi.org/10.1093/mnras/stw3056"
"232","The Atacama Cosmology Telescope: The Two-season ACTPol Sunyaev-Zel'dovich Effect Selected Cluster Catalog","Hilton M.","Astrophysical Journal, Supplement Series","235, 1","2018","03","https://doi.org/10.3847/1538-4365/aaa6cb"
"233","The Eleventh and Twelfth Data Releases of the Sloan Digital Sky Survey: Final Data from SDSS-III","S. Alam et al.","The Astrophysical Journal Supplement Series","219, 1","2015","07","https://doi.org/10.1088/0067-0049/219/1/12"
"234","The GREAT3 challenge","Miyatake H., Mandelbaum R., Rowe B.","JOURNAL OF INSTRUMENTATION","9, 4","2014","04","https://doi.org/10.1088/1748-0221/9/04/C04031"
"235","The Hyper Suprime-Cam software pipeline","Bosch James, Armstrong Robert, Bickerton Steven, Furusawa Hisanori, Ikeda Hiroyuki, Koike Michitaro, Lupton Robert, et. al","PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN","70","2018","01","https://doi.org/10.1093/pasj/psx080"
